Date,price,short_mavg,long_mavg,signal,positions
2024-01-02 00:00:00+00:00,48.167999267578125,,,0.0,
2024-01-03 00:00:00+00:00,47.569000244140625,,,0.0,0.0
2024-01-04 00:00:00+00:00,47.99800109863281,,,0.0,0.0
2024-01-05 00:00:00+00:00,49.09700012207031,,,0.0,0.0
2024-01-08 00:00:00+00:00,52.25299835205078,,,0.0,0.0
2024-01-09 00:00:00+00:00,53.13999938964844,,,0.0,0.0
2024-01-10 00:00:00+00:00,54.349998474121094,,,0.0,0.0
2024-01-11 00:00:00+00:00,54.821998596191406,,,0.0,0.0
2024-01-12 00:00:00+00:00,54.709999084472656,,,0.0,0.0
2024-01-16 00:00:00+00:00,56.38199996948242,,,0.0,0.0
2024-01-17 00:00:00+00:00,56.053001403808594,,,0.0,0.0
2024-01-18 00:00:00+00:00,57.106998443603516,,,0.0,0.0
2024-01-19 00:00:00+00:00,59.49100112915039,,,0.0,0.0
2024-01-22 00:00:00+00:00,59.65399932861328,,,0.0,0.0
2024-01-23 00:00:00+00:00,59.87300109863281,,,0.0,0.0
2024-01-24 00:00:00+00:00,61.36199951171875,,,0.0,0.0
2024-01-25 00:00:00+00:00,61.617000579833984,,,0.0,0.0
2024-01-26 00:00:00+00:00,61.03099822998047,,,0.0,0.0
2024-01-29 00:00:00+00:00,62.46500015258789,,,0.0,0.0
2024-01-30 00:00:00+00:00,62.77399826049805,55.99579963684082,,0.0,0.0
2024-01-31 00:00:00+00:00,61.527000427246094,56.66374969482422,,0.0,0.0
2024-02-01 00:00:00+00:00,63.027000427246094,57.43664970397949,,0.0,0.0
2024-02-02 00:00:00+00:00,66.16000366210938,58.34474983215332,,0.0,0.0
2024-02-05 00:00:00+00:00,69.33200073242188,59.3564998626709,,0.0,0.0
2024-02-06 00:00:00+00:00,68.2229995727539,60.15499992370606,,0.0,0.0
2024-02-07 00:00:00+00:00,70.0989990234375,61.00294990539551,,0.0,0.0
2024-02-08 00:00:00+00:00,69.64099884033203,61.767499923706055,,0.0,0.0
2024-02-09 00:00:00+00:00,72.13300323486328,62.63305015563965,,0.0,0.0
2024-02-12 00:00:00+00:00,72.24800109863281,63.50995025634766,,0.0,0.0
2024-02-13 00:00:00+00:00,72.12799835205078,64.29725017547608,,0.0,0.0
2024-02-14 00:00:00+00:00,73.9000015258789,65.18960018157959,,0.0,0.0
2024-02-15 00:00:00+00:00,72.65799713134766,65.9671501159668,,0.0,0.0
2024-02-16 00:00:00+00:00,72.61299896240234,66.6232500076294,,0.0,0.0
2024-02-20 00:00:00+00:00,69.4520034790039,67.11315021514892,,0.0,0.0
2024-02-21 00:00:00+00:00,67.47200012207031,67.4931001663208,,0.0,0.0
2024-02-22 00:00:00+00:00,78.53800201416016,68.35190029144287,,0.0,0.0
2024-02-23 00:00:00+00:00,78.81700134277344,69.21190032958984,,0.0,0.0
2024-02-26 00:00:00+00:00,79.09200286865234,70.11495056152344,,0.0,0.0
2024-02-27 00:00:00+00:00,78.70099639892578,70.92675037384033,,0.0,0.0
2024-02-28 00:00:00+00:00,77.66300201416016,71.67120056152343,,0.0,0.0
2024-02-29 00:00:00+00:00,79.11199951171875,72.55045051574707,,0.0,0.0
2024-03-01 00:00:00+00:00,82.27899932861328,73.51305046081544,,0.0,0.0
2024-03-04 00:00:00+00:00,85.23699951171875,74.4669002532959,,0.0,0.0
2024-03-05 00:00:00+00:00,85.96399688720703,75.29850006103516,,0.0,0.0
2024-03-06 00:00:00+00:00,88.69999694824219,76.32234992980958,,0.0,0.0
2024-03-07 00:00:00+00:00,92.66899871826172,77.45084991455079,,0.0,0.0
2024-03-08 00:00:00+00:00,87.52799987792969,78.34519996643067,,0.0,0.0
2024-03-11 00:00:00+00:00,85.77400207519531,79.02724990844726,,0.0,0.0
2024-03-12 00:00:00+00:00,91.91300201416016,80.01049995422363,,0.0,0.0
2024-03-13 00:00:00+00:00,90.88800048828125,80.94850006103516,,0.0,0.0
2024-03-14 00:00:00+00:00,87.94400024414062,81.65069999694825,,0.0,0.0
2024-03-15 00:00:00+00:00,87.83699798583984,82.40965003967285,,0.0,0.0
2024-03-18 00:00:00+00:00,88.45500183105469,83.20175018310547,,0.0,0.0
2024-03-19 00:00:00+00:00,89.39800262451172,84.19905014038086,,0.0,0.0
2024-03-20 00:00:00+00:00,90.37200164794922,85.3440502166748,,0.0,0.0
2024-03-21 00:00:00+00:00,91.43499755859375,85.98889999389648,,0.0,0.0
2024-03-22 00:00:00+00:00,94.28900146484375,86.7625,,0.0,0.0
2024-03-25 00:00:00+00:00,95.00199890136719,87.55799980163575,,0.0,0.0
2024-03-26 00:00:00+00:00,92.56099700927734,88.25099983215333,,0.0,0.0
2024-03-27 00:00:00+00:00,90.25,88.8803497314453,,0.0,0.0
2024-03-28 00:00:00+00:00,90.35600280761719,89.44254989624024,,0.0,0.0
2024-04-01 00:00:00+00:00,90.36299896240234,89.84674987792968,,0.0,0.0
2024-04-02 00:00:00+00:00,89.4520034790039,90.05750007629395,,0.0,0.0
2024-04-03 00:00:00+00:00,88.96399688720703,90.20750007629394,,0.0,0.0
2024-04-04 00:00:00+00:00,85.90499877929688,90.06775016784668,,0.0,0.0
2024-04-05 00:00:00+00:00,88.00800323486328,89.83470039367675,,0.0,0.0
2024-04-08 00:00:00+00:00,87.13300323486328,89.81495056152343,,0.0,0.0
2024-04-09 00:00:00+00:00,85.35399627685547,89.79395027160645,,0.0,0.0
2024-04-10 00:00:00+00:00,87.03900146484375,89.55025024414063,,0.0,0.0
2024-04-11 00:00:00+00:00,90.61599731445312,89.53665008544922,,0.0,0.0
2024-04-12 00:00:00+00:00,88.18599700927734,89.54874992370605,,0.0,0.0
2024-04-15 00:00:00+00:00,86.0009994506836,89.45694999694824,,0.0,0.0
2024-04-16 00:00:00+00:00,87.41500091552734,89.40494995117187,,0.0,0.0
2024-04-17 00:00:00+00:00,84.03500366210938,89.13680000305176,,0.0,0.0
2024-04-18 00:00:00+00:00,84.6709976196289,88.85174980163575,,0.0,0.0
2024-04-19 00:00:00+00:00,76.19999694824219,88.08999977111816,,0.0,0.0
2024-04-22 00:00:00+00:00,79.51799774169922,87.35144958496093,,0.0,0.0
2024-04-23 00:00:00+00:00,82.4229965209961,86.72249946594238,,0.0,0.0
2024-04-24 00:00:00+00:00,79.677001953125,86.07829971313477,,0.0,0.0
2024-04-25 00:00:00+00:00,82.63200378417969,85.69739990234375,,0.0,0.0
2024-04-26 00:00:00+00:00,87.73500061035156,85.56634979248047,,0.0,0.0
2024-04-29 00:00:00+00:00,87.75700378417969,85.43605003356933,,0.0,0.0
2024-04-30 00:00:00+00:00,86.4020004272461,85.28354988098144,,0.0,0.0
2024-05-01 00:00:00+00:00,83.04100036621094,84.98740005493164,,0.0,0.0
2024-05-02 00:00:00+00:00,85.81700134277344,84.98300018310547,,0.0,0.0
2024-05-03 00:00:00+00:00,88.78900146484375,85.0220500946045,,0.0,0.0
2024-05-06 00:00:00+00:00,92.13999938964844,85.27239990234375,,0.0,0.0
2024-05-07 00:00:00+00:00,90.55400085449219,85.53240013122559,,0.0,0.0
2024-05-08 00:00:00+00:00,90.41200256347656,85.70105018615723,,0.0,0.0
2024-05-09 00:00:00+00:00,88.74700164794922,85.60760040283203,,0.0,0.0
2024-05-10 00:00:00+00:00,89.87799835205078,85.6922004699707,,0.0,0.0
2024-05-13 00:00:00+00:00,90.39900207519531,85.91210060119629,,0.0,0.0
2024-05-14 00:00:00+00:00,91.35600280761719,86.10915069580078,,0.0,0.0
2024-05-15 00:00:00+00:00,94.62999725341797,86.6389003753662,,0.0,0.0
